Bandit,Reward,Algorithm
3.0,3.1104516898642425,EpsilonGreedy
3.0,3.228265097533396,EpsilonGreedy
3.0,2.870968221890898,EpsilonGreedy
3.0,3.5724840119627093,EpsilonGreedy
3.0,1.5588033898536966,EpsilonGreedy
3.0,2.817010709903468,EpsilonGreedy
3.0,4.53884772473156,EpsilonGreedy
3.0,3.4962789368671623,EpsilonGreedy
3.0,2.6796541304883594,EpsilonGreedy
3.0,3.1680003598933877,EpsilonGreedy
3.0,2.933875933632151,EpsilonGreedy
3.0,4.27343255496454,EpsilonGreedy
3.0,3.8148420208857647,EpsilonGreedy
3.0,4.936775267611791,EpsilonGreedy
3.0,3.6045964419931957,EpsilonGreedy
3.0,4.831989509573051,EpsilonGreedy
3.0,3.358697256861343,EpsilonGreedy
3.0,3.919951059212373,EpsilonGreedy
3.0,3.578467095174356,EpsilonGreedy
3.0,3.2181847218491244,EpsilonGreedy
3.0,3.7676920721776375,EpsilonGreedy
3.0,4.27052723900567,EpsilonGreedy
3.0,3.0866929490750867,EpsilonGreedy
3.0,3.7160259307977133,EpsilonGreedy
3.0,3.572262669375876,EpsilonGreedy
3.0,3.1196187936798063,EpsilonGreedy
3.0,4.4756173539083495,EpsilonGreedy
3.0,3.028582255494083,EpsilonGreedy
3.0,4.891013121618175,EpsilonGreedy
3.0,3.8074356205464377,EpsilonGreedy
3.0,5.09737997695162,EpsilonGreedy
3.0,4.085058447759826,EpsilonGreedy
3.0,2.402182227058729,EpsilonGreedy
3.0,6.625907859549318,EpsilonGreedy
3.0,3.330327817953253,EpsilonGreedy
3.0,4.528020742223916,EpsilonGreedy
3.0,5.4410009189386175,EpsilonGreedy
3.0,4.405982950296154,EpsilonGreedy
3.0,4.508441376906711,EpsilonGreedy
3.0,3.495778631272666,EpsilonGreedy
3.0,3.0652683717581133,EpsilonGreedy
3.0,3.913771913101533,EpsilonGreedy
3.0,2.6845378778587,EpsilonGreedy
3.0,3.760388533364393,EpsilonGreedy
3.0,4.362796270440306,EpsilonGreedy
3.0,3.688237850968709,EpsilonGreedy
3.0,4.978228241799249,EpsilonGreedy
3.0,2.734209853052085,EpsilonGreedy
3.0,4.688183199099619,EpsilonGreedy
3.0,4.532110608074265,EpsilonGreedy
3.0,3.776037350432522,EpsilonGreedy
3.0,5.243846089676372,EpsilonGreedy
3.0,3.9563337479070633,EpsilonGreedy
3.0,3.9021629158127227,EpsilonGreedy
3.0,1.7304373263316224,EpsilonGreedy
3.0,2.900909981813897,EpsilonGreedy
3.0,3.5247109970776296,EpsilonGreedy
3.0,4.142455547351393,EpsilonGreedy
3.0,4.182387338511979,EpsilonGreedy
3.0,4.0372414529502,EpsilonGreedy
3.0,4.175348086236573,EpsilonGreedy
3.0,3.3849801840106855,EpsilonGreedy
3.0,2.0362147595067848,EpsilonGreedy
3.0,5.356120610691905,EpsilonGreedy
3.0,2.8853365835674514,EpsilonGreedy
3.0,3.3973690477252276,EpsilonGreedy
3.0,4.645940950235319,EpsilonGreedy
3.0,3.1452053629354957,EpsilonGreedy
3.0,4.53865919234642,EpsilonGreedy
3.0,4.146735970216822,EpsilonGreedy
3.0,3.12107682858199,EpsilonGreedy
3.0,4.608808298323125,EpsilonGreedy
3.0,3.4923592717450638,EpsilonGreedy
3.0,4.708993419021481,EpsilonGreedy
3.0,4.533432903876683,EpsilonGreedy
3.0,3.956111132244791,EpsilonGreedy
3.0,3.920653047071126,EpsilonGreedy
3.0,3.5666464963480036,EpsilonGreedy
3.0,4.0692724936978,EpsilonGreedy
3.0,2.685788660401629,EpsilonGreedy
3.0,4.714688341653676,EpsilonGreedy
3.0,4.573609121939495,EpsilonGreedy
3.0,5.595646731048447,EpsilonGreedy
3.0,5.4971387145255965,EpsilonGreedy
3.0,4.490053027052813,EpsilonGreedy
3.0,5.995224418565534,EpsilonGreedy
3.0,3.2188458623170004,EpsilonGreedy
3.0,4.131552396487882,EpsilonGreedy
3.0,4.650339000573708,EpsilonGreedy
3.0,1.404015721420365,EpsilonGreedy
3.0,3.6776643082053324,EpsilonGreedy
3.0,2.592780878615805,EpsilonGreedy
3.0,2.1706866817174006,EpsilonGreedy
3.0,3.5301185620413484,EpsilonGreedy
3.0,4.539984575320215,EpsilonGreedy
3.0,3.619255475304005,EpsilonGreedy
3.0,2.8732517318386703,EpsilonGreedy
3.0,4.245651804195705,EpsilonGreedy
3.0,4.2010347144498725,EpsilonGreedy
3.0,5.6961479623246,EpsilonGreedy
3.0,4.490308397553956,EpsilonGreedy
3.0,3.9832668677211718,EpsilonGreedy
3.0,5.620776295380253,EpsilonGreedy
3.0,4.101987756992608,EpsilonGreedy
3.0,5.519366360255308,EpsilonGreedy
3.0,6.17268099916716,EpsilonGreedy
3.0,3.830129735276867,EpsilonGreedy
3.0,3.8842312818497193,EpsilonGreedy
3.0,4.017400890697613,EpsilonGreedy
3.0,4.8774568442680835,EpsilonGreedy
3.0,4.879047261950376,EpsilonGreedy
3.0,1.7269209956286788,EpsilonGreedy
3.0,4.1886707210281005,EpsilonGreedy
3.0,5.760548663573734,EpsilonGreedy
3.0,3.2879572005655335,EpsilonGreedy
3.0,2.790567098728466,EpsilonGreedy
3.0,3.7230736532332482,EpsilonGreedy
3.0,4.880458265457529,EpsilonGreedy
3.0,3.0700839854017543,EpsilonGreedy
3.0,1.2056160975852381,EpsilonGreedy
3.0,4.773617753105487,EpsilonGreedy
3.0,3.3044864565910856,EpsilonGreedy
3.0,4.1909136217651985,EpsilonGreedy
3.0,4.122997280126575,EpsilonGreedy
3.0,3.0773453617368896,EpsilonGreedy
3.0,4.071413797603776,EpsilonGreedy
3.0,5.04524091496334,EpsilonGreedy
3.0,2.220783386242383,EpsilonGreedy
3.0,3.5485246963201287,EpsilonGreedy
3.0,4.279822782140804,EpsilonGreedy
3.0,3.9488983621855183,EpsilonGreedy
3.0,4.223009511456093,EpsilonGreedy
3.0,4.256843712306012,EpsilonGreedy
3.0,2.8085605761800316,EpsilonGreedy
3.0,5.420218618370738,EpsilonGreedy
3.0,2.7590676239342464,EpsilonGreedy
3.0,4.247249613658586,EpsilonGreedy
3.0,4.53911877662834,EpsilonGreedy
3.0,3.698785805121667,EpsilonGreedy
3.0,1.6842167330330131,EpsilonGreedy
3.0,5.332610226354388,EpsilonGreedy
3.0,3.6543934561279157,EpsilonGreedy
3.0,4.319353040642968,EpsilonGreedy
3.0,5.222176949032486,EpsilonGreedy
3.0,5.005888620014154,EpsilonGreedy
3.0,3.3995902252266936,EpsilonGreedy
3.0,4.920201005854068,EpsilonGreedy
3.0,3.0402116015832883,EpsilonGreedy
3.0,3.383186338760287,EpsilonGreedy
3.0,5.298602172913418,EpsilonGreedy
3.0,2.483199695298116,EpsilonGreedy
3.0,5.026824590605922,EpsilonGreedy
3.0,3.0582603324131687,EpsilonGreedy
3.0,1.7298411468402666,EpsilonGreedy
3.0,3.154290498652552,EpsilonGreedy
3.0,4.253438409644419,EpsilonGreedy
3.0,3.15805305119001,EpsilonGreedy
3.0,4.802841697815608,EpsilonGreedy
3.0,3.7040334128564596,EpsilonGreedy
3.0,5.132755044884477,EpsilonGreedy
3.0,4.621330820002792,EpsilonGreedy
3.0,1.8013412014441808,EpsilonGreedy
3.0,4.312946579252973,EpsilonGreedy
3.0,4.809859911320054,EpsilonGreedy
3.0,5.299562117774963,EpsilonGreedy
3.0,5.44439276734067,EpsilonGreedy
3.0,3.997719731361561,EpsilonGreedy
3.0,4.129422783486877,EpsilonGreedy
3.0,3.5767091623438723,EpsilonGreedy
3.0,2.49764774158392,EpsilonGreedy
3.0,3.79842010303565,EpsilonGreedy
3.0,3.7352181488120326,EpsilonGreedy
3.0,3.0201056323558766,EpsilonGreedy
3.0,4.384361842738685,EpsilonGreedy
3.0,4.156651987156038,EpsilonGreedy
3.0,2.179718152589751,EpsilonGreedy
3.0,3.0680416912541,EpsilonGreedy
3.0,3.4875270902912527,EpsilonGreedy
3.0,4.819324063142228,EpsilonGreedy
3.0,4.513780707694552,EpsilonGreedy
3.0,3.1734270066263095,EpsilonGreedy
3.0,2.3862498219444435,EpsilonGreedy
3.0,2.156189885179428,EpsilonGreedy
3.0,2.290333433038393,EpsilonGreedy
3.0,2.662152005908715,EpsilonGreedy
3.0,4.5640382036158105,EpsilonGreedy
3.0,5.181850275822999,EpsilonGreedy
3.0,3.1128585538799465,EpsilonGreedy
3.0,5.203417809272047,EpsilonGreedy
3.0,4.505137713798191,EpsilonGreedy
3.0,4.961135987111133,EpsilonGreedy
3.0,3.6291903171588347,EpsilonGreedy
3.0,5.96728839316502,EpsilonGreedy
3.0,6.183681777991987,EpsilonGreedy
3.0,5.000143790797202,EpsilonGreedy
3.0,5.243911217466962,EpsilonGreedy
3.0,4.584704781673958,EpsilonGreedy
3.0,4.8537226076689715,EpsilonGreedy
3.0,5.224924104195141,EpsilonGreedy
3.0,5.202004702749717,EpsilonGreedy
3.0,4.397948241760803,EpsilonGreedy
3.0,4.877416373558861,EpsilonGreedy
3.0,1.345657806320546,EpsilonGreedy
3.0,3.4320677800451054,EpsilonGreedy
3.0,3.7289862732188728,EpsilonGreedy
3.0,3.720365402116063,EpsilonGreedy
3.0,2.6533691108239132,EpsilonGreedy
3.0,2.8681964639455226,EpsilonGreedy
3.0,4.317434703148202,EpsilonGreedy
3.0,5.2730458189296625,EpsilonGreedy
3.0,2.847454157225524,EpsilonGreedy
3.0,4.238690557176912,EpsilonGreedy
3.0,4.562373834921753,EpsilonGreedy
3.0,3.901348903550884,EpsilonGreedy
3.0,3.796056305299852,EpsilonGreedy
3.0,5.934497474298221,EpsilonGreedy
3.0,3.9531613249423856,EpsilonGreedy
3.0,2.454007527392285,EpsilonGreedy
3.0,2.393092218442907,EpsilonGreedy
3.0,4.106677254459955,EpsilonGreedy
3.0,4.332430352617578,EpsilonGreedy
3.0,3.69866295565134,EpsilonGreedy
3.0,2.505422311640166,EpsilonGreedy
3.0,3.232629125801759,EpsilonGreedy
3.0,5.0952980596455895,EpsilonGreedy
3.0,3.094418379291196,EpsilonGreedy
3.0,3.406479142344854,EpsilonGreedy
3.0,4.95162176501381,EpsilonGreedy
3.0,4.269119808906128,EpsilonGreedy
3.0,5.1303185230626305,EpsilonGreedy
3.0,5.137127778502587,EpsilonGreedy
3.0,2.457418403616596,EpsilonGreedy
3.0,4.051318434669894,EpsilonGreedy
3.0,3.8182288249249874,EpsilonGreedy
3.0,3.806372159335008,EpsilonGreedy
3.0,3.670269317267523,EpsilonGreedy
3.0,4.455852521919266,EpsilonGreedy
3.0,4.254159112309384,EpsilonGreedy
3.0,3.9411391679745247,EpsilonGreedy
3.0,4.681247724557028,EpsilonGreedy
3.0,3.6538885662918412,EpsilonGreedy
3.0,4.419311394396904,EpsilonGreedy
3.0,4.898138615701432,EpsilonGreedy
3.0,4.582214782367153,EpsilonGreedy
3.0,3.372942309929816,EpsilonGreedy
3.0,5.077883988738129,EpsilonGreedy
3.0,5.066610627158442,EpsilonGreedy
3.0,3.797563386661596,EpsilonGreedy
3.0,4.152880369708882,EpsilonGreedy
3.0,2.417609794174967,EpsilonGreedy
3.0,3.735601245927234,EpsilonGreedy
3.0,4.1858351783666325,EpsilonGreedy
3.0,4.86917219680803,EpsilonGreedy
3.0,4.646254397073699,EpsilonGreedy
3.0,3.437475728190893,EpsilonGreedy
3.0,5.984763638272575,EpsilonGreedy
3.0,3.2205105043958886,EpsilonGreedy
3.0,4.501455671333598,EpsilonGreedy
3.0,2.713405168913246,EpsilonGreedy
3.0,2.1673396456731586,EpsilonGreedy
3.0,3.7061723838070946,EpsilonGreedy
3.0,2.195715370894023,EpsilonGreedy
3.0,1.1289810138939762,EpsilonGreedy
3.0,3.884227012153313,EpsilonGreedy
3.0,3.5003636742682906,EpsilonGreedy
3.0,5.195416004699546,EpsilonGreedy
3.0,3.6473618657802636,EpsilonGreedy
3.0,4.025430037343129,EpsilonGreedy
3.0,4.298194110299307,EpsilonGreedy
3.0,7.250313255721051,EpsilonGreedy
3.0,3.8307356325603585,EpsilonGreedy
3.0,4.7882649571878515,EpsilonGreedy
3.0,3.673970790698543,EpsilonGreedy
3.0,4.966862855120348,EpsilonGreedy
3.0,5.559654493578151,EpsilonGreedy
3.0,4.501293526849715,EpsilonGreedy
3.0,3.552807530073217,EpsilonGreedy
3.0,7.580933538442938,EpsilonGreedy
3.0,3.917124892431999,EpsilonGreedy
3.0,2.889647668829734,EpsilonGreedy
3.0,4.261511470587277,EpsilonGreedy
3.0,1.3212998717561475,EpsilonGreedy
3.0,3.9263235090000346,EpsilonGreedy
3.0,4.252225083220445,EpsilonGreedy
3.0,4.5621155360282435,EpsilonGreedy
3.0,3.8150078168041004,EpsilonGreedy
3.0,4.41585963291435,EpsilonGreedy
3.0,5.227275603080697,EpsilonGreedy
3.0,2.9508701221276503,EpsilonGreedy
3.0,3.698769098287978,EpsilonGreedy
3.0,1.4168829519965733,EpsilonGreedy
3.0,4.4324962887903885,EpsilonGreedy
3.0,4.070988135354367,EpsilonGreedy
3.0,2.2130896819233166,EpsilonGreedy
3.0,4.741610294101687,EpsilonGreedy
3.0,3.7346644480013955,EpsilonGreedy
3.0,3.8914907256375275,EpsilonGreedy
3.0,4.972246961149005,EpsilonGreedy
3.0,3.485774902859328,EpsilonGreedy
3.0,2.061412621465802,EpsilonGreedy
3.0,2.733104983371193,EpsilonGreedy
3.0,3.4731174252640096,EpsilonGreedy
3.0,2.568107944936472,EpsilonGreedy
3.0,4.323219794534182,EpsilonGreedy
3.0,3.6788511661697485,EpsilonGreedy
3.0,3.9860789201998004,EpsilonGreedy
3.0,4.613749714893354,EpsilonGreedy
3.0,3.594841890609167,EpsilonGreedy
3.0,4.312782854605744,EpsilonGreedy
3.0,5.250687420783312,EpsilonGreedy
3.0,5.558562077312354,EpsilonGreedy
3.0,3.260750405690951,EpsilonGreedy
3.0,3.9408095925136544,EpsilonGreedy
3.0,4.266033702102684,EpsilonGreedy
3.0,3.068869511809736,EpsilonGreedy
3.0,4.684283969460282,EpsilonGreedy
3.0,3.386819012260017,EpsilonGreedy
3.0,3.34224172224093,EpsilonGreedy
3.0,3.8840533387757747,EpsilonGreedy
3.0,4.41396305094051,EpsilonGreedy
3.0,6.028184472778254,EpsilonGreedy
3.0,3.0524478634478345,EpsilonGreedy
3.0,4.185578931629418,EpsilonGreedy
3.0,6.292458604552568,EpsilonGreedy
3.0,4.307469546544713,EpsilonGreedy
3.0,3.6414362037494534,EpsilonGreedy
3.0,5.657714381932441,EpsilonGreedy
3.0,5.2570328680782925,EpsilonGreedy
3.0,3.1818617345014024,EpsilonGreedy
3.0,4.033335071786267,EpsilonGreedy
3.0,2.5599585470024913,EpsilonGreedy
3.0,4.092231020138475,EpsilonGreedy
3.0,3.6827952189180424,EpsilonGreedy
3.0,4.387668659806673,EpsilonGreedy
3.0,4.042936822069645,EpsilonGreedy
3.0,4.220269416267134,EpsilonGreedy
3.0,3.1082290700676847,EpsilonGreedy
3.0,4.860546963095617,EpsilonGreedy
3.0,3.6275935764128104,EpsilonGreedy
3.0,3.6720019830742388,EpsilonGreedy
3.0,1.6506556223415196,EpsilonGreedy
3.0,3.9335897912429316,EpsilonGreedy
3.0,3.441856881097026,EpsilonGreedy
3.0,3.6707605096865796,EpsilonGreedy
3.0,3.8761904822475115,EpsilonGreedy
3.0,3.5998219845187505,EpsilonGreedy
3.0,5.360911488309023,EpsilonGreedy
3.0,2.1306688265179456,EpsilonGreedy
3.0,3.0336281959197846,EpsilonGreedy
3.0,3.411277422449031,EpsilonGreedy
3.0,3.989976665733498,EpsilonGreedy
3.0,4.606761584585865,EpsilonGreedy
3.0,2.0234957926874637,EpsilonGreedy
3.0,6.25714777671653,EpsilonGreedy
3.0,3.403530564326206,EpsilonGreedy
3.0,3.2120615850260017,EpsilonGreedy
3.0,4.629173671598668,EpsilonGreedy
3.0,3.426683861467129,EpsilonGreedy
3.0,2.163525911739778,EpsilonGreedy
3.0,4.020348041262589,EpsilonGreedy
3.0,3.5184457955861532,EpsilonGreedy
3.0,5.520793144310717,EpsilonGreedy
3.0,2.830519366477484,EpsilonGreedy
3.0,4.035197184251668,EpsilonGreedy
3.0,3.497569542706861,EpsilonGreedy
3.0,4.203056934125372,EpsilonGreedy
3.0,3.787929320390502,EpsilonGreedy
3.0,4.883152487134397,EpsilonGreedy
3.0,2.1923488710578978,EpsilonGreedy
3.0,3.1731883084237396,EpsilonGreedy
3.0,4.589243127094387,EpsilonGreedy
3.0,3.3655749976181695,EpsilonGreedy
3.0,4.115793936868802,EpsilonGreedy
3.0,2.857854573754436,EpsilonGreedy
3.0,2.545986275451374,EpsilonGreedy
3.0,5.3514298698871645,EpsilonGreedy
3.0,1.6443985183864567,EpsilonGreedy
3.0,4.83807276769146,EpsilonGreedy
3.0,3.8840691570276737,EpsilonGreedy
3.0,2.743991064510895,EpsilonGreedy
3.0,2.815402325970677,EpsilonGreedy
3.0,3.3701231279734416,EpsilonGreedy
3.0,5.077697269282921,EpsilonGreedy
3.0,1.8068518391718467,EpsilonGreedy
3.0,2.8343679096022356,EpsilonGreedy
3.0,6.289411439044928,EpsilonGreedy
3.0,5.2009641646946925,EpsilonGreedy
3.0,5.0047671165261365,EpsilonGreedy
3.0,2.852774901644334,EpsilonGreedy
3.0,4.758802691189369,EpsilonGreedy
3.0,3.3998205603727683,EpsilonGreedy
3.0,3.9694020774523717,EpsilonGreedy
3.0,4.186306528904638,EpsilonGreedy
3.0,6.4724805581572324,EpsilonGreedy
3.0,5.43042442113425,EpsilonGreedy
3.0,6.377483104060422,EpsilonGreedy
3.0,3.8769447225053653,EpsilonGreedy
3.0,3.217927286910352,EpsilonGreedy
3.0,3.7848073158989863,EpsilonGreedy
3.0,4.382522268710369,EpsilonGreedy
3.0,4.866628418782673,EpsilonGreedy
3.0,4.734755231142062,EpsilonGreedy
3.0,1.4289161856754058,EpsilonGreedy
3.0,4.6280219500150155,EpsilonGreedy
3.0,4.142165596016187,EpsilonGreedy
3.0,2.112072030877842,EpsilonGreedy
3.0,3.0903823073145507,EpsilonGreedy
3.0,5.3054121742907565,EpsilonGreedy
3.0,2.9442143776771372,EpsilonGreedy
3.0,4.667688284066596,EpsilonGreedy
3.0,5.491279036765349,EpsilonGreedy
3.0,4.888594573214099,EpsilonGreedy
3.0,3.989722903276857,EpsilonGreedy
3.0,2.4552875301701915,EpsilonGreedy
3.0,2.930639809374581,EpsilonGreedy
3.0,3.6710660581977375,EpsilonGreedy
3.0,4.044383675156935,EpsilonGreedy
3.0,2.990764378493032,EpsilonGreedy
3.0,3.3986375361309316,EpsilonGreedy
3.0,3.590315195313007,EpsilonGreedy
3.0,4.069826098299883,EpsilonGreedy
3.0,4.4671743542351114,EpsilonGreedy
3.0,4.358583878375416,EpsilonGreedy
3.0,4.543733355281225,EpsilonGreedy
3.0,3.875154198092523,EpsilonGreedy
3.0,4.359059217688941,EpsilonGreedy
3.0,1.8315186204877052,EpsilonGreedy
3.0,3.8125639391710737,EpsilonGreedy
3.0,2.0052348661836534,EpsilonGreedy
3.0,3.7915529444232052,EpsilonGreedy
3.0,2.7425944497424046,EpsilonGreedy
3.0,2.2106503495058085,EpsilonGreedy
3.0,4.596539755866191,EpsilonGreedy
3.0,3.4759448713195176,EpsilonGreedy
3.0,6.962670423910681,EpsilonGreedy
3.0,4.111910667196494,EpsilonGreedy
3.0,4.201467427812495,EpsilonGreedy
3.0,3.974712582583597,EpsilonGreedy
3.0,4.300248680498338,EpsilonGreedy
3.0,3.8402834523858416,EpsilonGreedy
3.0,3.8315462617001814,EpsilonGreedy
3.0,2.2314632808556794,EpsilonGreedy
3.0,3.493231551383664,EpsilonGreedy
3.0,2.811757616211503,EpsilonGreedy
3.0,4.773966427709903,EpsilonGreedy
3.0,3.5749713680734025,EpsilonGreedy
3.0,5.030500039301375,EpsilonGreedy
3.0,3.5144480628672814,EpsilonGreedy
3.0,3.468517017810502,EpsilonGreedy
3.0,1.8436983395971867,EpsilonGreedy
3.0,4.90997007941492,EpsilonGreedy
3.0,4.3859447994059995,EpsilonGreedy
3.0,4.715271642814191,EpsilonGreedy
3.0,4.344361470654422,EpsilonGreedy
3.0,6.084027642158019,EpsilonGreedy
3.0,5.347558881311531,EpsilonGreedy
3.0,3.5693333739126816,EpsilonGreedy
3.0,3.914247597401766,EpsilonGreedy
3.0,5.197964857604811,EpsilonGreedy
3.0,4.445039743056012,EpsilonGreedy
3.0,3.6414631762597107,EpsilonGreedy
3.0,4.582789838976674,EpsilonGreedy
3.0,3.3992145365580426,EpsilonGreedy
3.0,5.006510189222505,EpsilonGreedy
3.0,2.4214446417553757,EpsilonGreedy
3.0,3.9193470320763923,EpsilonGreedy
3.0,2.4927314059069205,EpsilonGreedy
3.0,4.410079613527913,EpsilonGreedy
3.0,3.3236138093781986,EpsilonGreedy
3.0,4.608752522792039,EpsilonGreedy
3.0,4.683370717812847,EpsilonGreedy
3.0,3.7004364694981784,EpsilonGreedy
3.0,3.7330685357349833,EpsilonGreedy
3.0,4.434173631611364,EpsilonGreedy
3.0,4.4711841866657345,EpsilonGreedy
3.0,6.142865724382995,EpsilonGreedy
3.0,3.61201389877578,EpsilonGreedy
3.0,2.4457272146024747,EpsilonGreedy
3.0,5.681153766772603,EpsilonGreedy
3.0,4.174840044423824,EpsilonGreedy
3.0,2.693423802972859,EpsilonGreedy
3.0,4.569841589546337,EpsilonGreedy
3.0,3.263343714048084,EpsilonGreedy
3.0,3.8958574826561168,EpsilonGreedy
3.0,2.098121705645864,EpsilonGreedy
3.0,5.210552811838685,EpsilonGreedy
3.0,3.952357652364294,EpsilonGreedy
3.0,3.0119125144220145,EpsilonGreedy
3.0,2.5114690199011878,EpsilonGreedy
3.0,4.715520282853249,EpsilonGreedy
3.0,3.2108173799107744,EpsilonGreedy
3.0,3.2450405581572155,EpsilonGreedy
3.0,4.188125148675148,EpsilonGreedy
3.0,3.4422414330401545,EpsilonGreedy
3.0,3.2539399033070637,EpsilonGreedy
3.0,4.322891120575462,EpsilonGreedy
3.0,3.2894478529529416,EpsilonGreedy
3.0,4.998551176321335,EpsilonGreedy
3.0,5.15311081688877,EpsilonGreedy
3.0,4.404916828127405,EpsilonGreedy
3.0,2.4584141307290976,EpsilonGreedy
3.0,3.5440870062949226,EpsilonGreedy
3.0,2.749462100960764,EpsilonGreedy
3.0,4.602653644605476,EpsilonGreedy
3.0,4.258718188994011,EpsilonGreedy
3.0,2.129982246192781,EpsilonGreedy
3.0,4.763245624174543,EpsilonGreedy
3.0,4.610718795876292,EpsilonGreedy
3.0,3.663940945713624,EpsilonGreedy
3.0,5.090677283276634,EpsilonGreedy
3.0,2.3181862439691208,EpsilonGreedy
3.0,5.163490254222761,EpsilonGreedy
3.0,5.16803024399352,EpsilonGreedy
3.0,2.906797664914637,EpsilonGreedy
3.0,3.1622988628599042,EpsilonGreedy
3.0,6.266254709721808,EpsilonGreedy
3.0,2.818381736618533,EpsilonGreedy
3.0,3.3501104689973236,EpsilonGreedy
3.0,3.9295959425863036,EpsilonGreedy
3.0,3.679083655430469,EpsilonGreedy
3.0,4.048502253467358,EpsilonGreedy
3.0,4.254644858681736,EpsilonGreedy
3.0,3.0947040514110298,EpsilonGreedy
3.0,4.31324588141596,EpsilonGreedy
3.0,3.1053028173040094,EpsilonGreedy
3.0,5.023480884668712,EpsilonGreedy
3.0,4.28635478155281,EpsilonGreedy
3.0,3.892900289183065,EpsilonGreedy
3.0,5.6649113310349275,EpsilonGreedy
3.0,3.169590939644248,EpsilonGreedy
3.0,5.896973797949657,EpsilonGreedy
3.0,5.218997033414941,EpsilonGreedy
3.0,3.957358657612341,EpsilonGreedy
3.0,2.3458289791108227,EpsilonGreedy
3.0,3.035283109796006,EpsilonGreedy
3.0,5.665241552342192,EpsilonGreedy
3.0,5.481820747550446,EpsilonGreedy
3.0,6.531885400426277,EpsilonGreedy
3.0,4.841415157219019,EpsilonGreedy
3.0,4.075823647303281,EpsilonGreedy
3.0,3.048624153152746,EpsilonGreedy
3.0,5.317517256775987,EpsilonGreedy
3.0,2.936123792009096,EpsilonGreedy
3.0,3.916850035437943,EpsilonGreedy
3.0,3.087275556733829,EpsilonGreedy
3.0,2.4723957338754685,EpsilonGreedy
3.0,3.931501600932292,EpsilonGreedy
3.0,5.093401579356836,EpsilonGreedy
3.0,4.124196089256837,EpsilonGreedy
3.0,3.7027103737437996,EpsilonGreedy
3.0,3.884190695516602,EpsilonGreedy
3.0,5.795418781674007,EpsilonGreedy
3.0,4.3637693605758345,EpsilonGreedy
3.0,3.060690085622235,EpsilonGreedy
3.0,6.051743358338205,EpsilonGreedy
3.0,4.550290651582948,EpsilonGreedy
3.0,4.263532709290355,EpsilonGreedy
3.0,5.4890546088856675,EpsilonGreedy
3.0,3.5086005532317257,EpsilonGreedy
3.0,4.6977264652969595,EpsilonGreedy
3.0,4.811344527022202,EpsilonGreedy
3.0,3.6556964478975162,EpsilonGreedy
3.0,3.596926496960484,EpsilonGreedy
3.0,3.5873489477527847,EpsilonGreedy
3.0,3.966086672965027,EpsilonGreedy
3.0,3.203959875526185,EpsilonGreedy
3.0,2.5622140724279396,EpsilonGreedy
3.0,4.735911345253365,EpsilonGreedy
3.0,4.918529495521637,EpsilonGreedy
3.0,4.5614758330931116,EpsilonGreedy
3.0,3.0677298933042305,EpsilonGreedy
3.0,4.6982312774763315,EpsilonGreedy
3.0,5.097515992822626,EpsilonGreedy
3.0,4.69925916450318,EpsilonGreedy
3.0,3.461915737729825,EpsilonGreedy
3.0,3.4449540128830987,EpsilonGreedy
3.0,5.5510771065104905,EpsilonGreedy
3.0,2.3243035474098104,EpsilonGreedy
3.0,4.512086164946306,EpsilonGreedy
3.0,2.83719097734358,EpsilonGreedy
3.0,4.387671692554925,EpsilonGreedy
3.0,5.160587185575165,EpsilonGreedy
3.0,3.1981036631465276,EpsilonGreedy
3.0,3.7714401207245865,EpsilonGreedy
3.0,2.9330823336028677,EpsilonGreedy
3.0,5.766184544501117,EpsilonGreedy
3.0,4.435771933680986,EpsilonGreedy
3.0,3.3561935088768013,EpsilonGreedy
3.0,4.327684983324647,EpsilonGreedy
3.0,3.226827291977817,EpsilonGreedy
3.0,4.908577068299771,EpsilonGreedy
3.0,3.2134335378229952,EpsilonGreedy
3.0,4.365753488690588,EpsilonGreedy
3.0,5.544795912451718,EpsilonGreedy
3.0,4.11693930814974,EpsilonGreedy
3.0,2.6527099609563765,EpsilonGreedy
3.0,3.822289848724645,EpsilonGreedy
3.0,1.9322243174803218,EpsilonGreedy
3.0,2.769487529471967,EpsilonGreedy
3.0,3.5603686173458198,EpsilonGreedy
3.0,2.497409395294711,EpsilonGreedy
3.0,2.889929451590643,EpsilonGreedy
3.0,3.450904237369869,EpsilonGreedy
3.0,4.065147836949457,EpsilonGreedy
3.0,4.388180731813071,EpsilonGreedy
3.0,2.412557304399969,EpsilonGreedy
3.0,6.985101535723539,EpsilonGreedy
3.0,4.515099942312123,EpsilonGreedy
3.0,5.558837803784264,EpsilonGreedy
3.0,4.672809076508686,EpsilonGreedy
3.0,5.159916908239586,EpsilonGreedy
3.0,2.8753637033847794,EpsilonGreedy
3.0,4.925303438345392,EpsilonGreedy
3.0,3.537014156969755,EpsilonGreedy
3.0,2.286144689675141,EpsilonGreedy
3.0,4.918660544650826,EpsilonGreedy
3.0,1.0821817935579916,EpsilonGreedy
3.0,3.5121664931630585,EpsilonGreedy
3.0,3.6704858531751583,EpsilonGreedy
3.0,4.051236114343062,EpsilonGreedy
3.0,5.349272761905928,EpsilonGreedy
3.0,6.017025229396333,EpsilonGreedy
3.0,3.8203739172692592,EpsilonGreedy
3.0,4.243069644044875,EpsilonGreedy
3.0,5.711612191319404,EpsilonGreedy
